client_id,client_name,investment_director,institution_type,city,state,country,region,assets,security
373,Marquardt-Jast,Darryl Mitchell,Family,Vaduz,,Liechtenstein,Europe ex UK,279841,High
1471,Ahmad Hamad Al Gosaibi & Brothers,Joshua Lam,Corporation,Riyadh,,Saudi Arabia,Middle East & Africa,3120000,Medium
662,Flatley-King,Toby Maxwell,Family,Foxboro,Massachusetts,United States,United States,603200,High
1813,Covenant House,Belinda Cobb,Foundation,Omaha,Nebraska,United States,United States,632577,Standard
155,Bright Focus Foundation,Belinda Cobb,Foundation,Princeton,New Jersey,United States,United States,11903531,Standard
2609,National Council on Aging,Belinda Cobb,Foundation,New York,New York,United States,United States,124800,Standard
913,McClure Inc,Toby Maxwell,Family,Tulsa,Oklahoma,United States,United States,873755,High
609,Southampton College,Hope Walsh,College & University,Rochester,New York,United States,United States,2597875,Standard
450,OASIS Institute,Belinda Cobb,Foundation,New York,New York,United States,United States,838736,Standard
455,Seniors Coalition,Belinda Cobb,Foundation,New York,New York,United States,United States,4650527,Standard
460,Southwest Baptist University,Hope Walsh,College & University,New York,New York,United States,United States,2293064,Standard
1771,Adopt a Platoon,Colleen Hayes,Foundation,Oakland,California,United States,United States,79390,Medium
1649,Southwest State University,Hope Walsh,College & University,Bristol,Rhode Island,United States,United States,81342,Standard
1403,"Sawayn, Blanda and Haag Retirement Fund",Erik Alvarez,Religious Institution,Wheeling,West Virginia,United States,United States,227786,Medium
1419,Spelman College,Hope Walsh,College & University,North Chicago,Illinois,United States,United States,51168,Standard
939,Air Force Aid Society,Belinda Cobb,Foundation,Los Angeles,California,United States,United States,518503,Standard
2329,"Mraz, Thompson and Carroll Retirement Fund",Frank Garner,Corporation,Dillard,Oregon,United States,United States,355449,Standard
1545,AMVETS National Service Foundation,Belinda Cobb,Foundation,San Francisco,California,United States,United States,56497,Standard
867,"McKenzie, Halvorson and Auer",Toby Maxwell,Family,Amagansett,New York,United States,United States,69782,High
1832,Lockman Group Retirement Fund,Kenneth Boone,Independent School,West Roxbury,Massachusetts,United States,United States,156480,Standard
1989,Al Baik,Elaine McKinney,Sovereign Wealth Fund,Johannesburg,,South Africa,Middle East & Africa,36400000,Standard
1069,Armed Services YMCA,Rufus Bailey,Foundation,London,,United Kingdom,United Kingdom,163259,Standard
1333,Army Emergency Relief,Rufus Bailey,Foundation,Bedfordshire,,United Kingdom,United Kingdom,16756,Standard
1736,Sitka Community Hospital,Cory Little,Hospital,Chicago,Illinois,United States,United States,1279200,Standard
941,Spring Arbor College,Hope Walsh,College & University,Piscataway,New Jersey,United States,United States,541631,Standard
1583,Spinka-Johnson,Darryl Mitchell,Family,Tortola,,"Virgin Islands, British",Europe ex UK,0,High
1618,"Parker, Rath and Ledner",Darryl Mitchell,Family,London,,United Kingdom,United Kingdom,143370,High
1965,"Gerlach, Murphy and Kirlin Retirement Fund",Steven Huang,Sovereign Wealth Fund,Beijing,,China,China,312000,High
1206,Disabled American Veterans Charitable Service Trust,Rufus Bailey,Foundation,London,,United Kingdom,United Kingdom,26628,Standard
1097,Stanford University,Hope Walsh,College & University,St. Joseph,Minnesota,United States,United States,80957,Standard
5,Stephens College,Alexander Simmons,College & University,Oxford,,United Kingdom,United Kingdom,30383,Standard
71,American Association of State Troopers,Belinda Cobb,Foundation,San Francisco,California,United States,United States,92510,Standard
2506,Law Enforcement Legal Defense Fund,Belinda Cobb,Foundation,Cleveland,Ohio,United States,United States,169688,Standard
346,Dietrich-White Retirement Fund,Kenneth Boone,Independent School,Southborough,Massachusetts,United States,United States,100102,Standard
1793,National Law Enforcement Officers Memorial Fund,Belinda Cobb,Foundation,Saint Paul,Minnesota,United States,United States,792480,Standard
2150,Goodwin Group Retirement Fund,Erik Alvarez,Religious Institution,New York,New York,United States,United States,133383,Standard
872,Pollich-Herman,Toby Maxwell,Family,New York,New York,United States,United States,68491,High
124,"Luettgen, Nienow and Ondricka Retirement Fund",Kenneth Boone,Independent School,Salisbury,Connecticut,United States,United States,60746,Standard
434,Center for Responsive Politics,Belinda Cobb,Foundation,Cherry Hill,New Jersey,United States,United States,79309,Standard
1220,Al Bilad Bank,Elaine McKinney,Sovereign Wealth Fund,Riyadh,,Saudi Arabia,Middle East & Africa,624000000,Medium
2022,"Wilderman, Herman and Cronin Retirement Fund",Steven Huang,Insurance Company,Seoul,,"Korea, Republic of",Other Asia Pacific,157248000,Standard
2023,Walker Group Retirement Fund,Steven Huang,Insurance Company,Seoul,,"Korea, Republic of",Other Asia Pacific,157248000,Standard
601,"Wolf, Terry and Schmidt Retirement Fund",Diane McGuire,Government,San Diego,California,United States,United States,9547200,Standard
1116,Sul Ross State University,Hope Walsh,College & University,San Diego,California,United States,United States,2277,Standard
874,Buckridge LLC Retirement Fund,Diane McGuire,Government,San Francisco,California,United States,United States,114054,Standard
462,La Paloma Theater,Herman Vega,Cultural & Environmental,San Francisco,California,United States,United States,2246400,Standard
2452,Susquehanna University,Hope Walsh,College & University,San Francisco,California,United States,United States,1123200,Standard
971,Swarthmore College,Hope Walsh,College & University,San Jose,California,United States,United States,242656,Standard
2581,Al Faisaliah Group,Elaine McKinney,Sovereign Wealth Fund,Riyadh,,Saudi Arabia,Middle East & Africa,1111968,Medium
2536,Beahan-Langosh,Darryl Mitchell,Family,London,,United Kingdom,United Kingdom,77968,High
2114,Smith-Eichmann,Toby Maxwell,Family,Boston,Massachusetts,United States,United States,207591,High
1657,Common Cause,Colleen Hayes,Foundation,Morristown,New Jersey,United States,United States,159699,High
467,Sweet Briar College,Hope Walsh,College & University,Santa Clara,California,United States,United States,0,Standard
1104,Teatro Campesino,Herman Vega,Cultural & Environmental,Santa Fe,New Mexico,United States,United States,235798,Standard
464,Tabor College,Hope Walsh,College & University,Bronxville,New York,United States,United States,60963,Standard
1481,"Fritsch, Leannon and Monahan",Toby Maxwell,Family,North Salem,New York,United States,United States,34654,High
1961,"Balistreri, VonRueden and Mann Retirement Fund",Frank Garner,Corporation,Austin,Texas,United States,United States,16848000,Standard
1476,Al Madina,Joshua Lam,Corporation,Dhahran,,Saudi Arabia,Middle East & Africa,0,Standard
1806,Al Riyadh,Elaine McKinney,Sovereign Wealth Fund,Riyadh,,Saudi Arabia,Middle East & Africa,26956800,Medium
2570,Al Shoula Group,Joshua Lam,Corporation,Riyadh,,Saudi Arabia,Middle East & Africa,998169,Medium
1691,"Christiansen, Beahan and O'Conner Retirement Fund",Steven Huang,Government,,,Singapore,Other Asia Pacific,16400966,High
1624,Dach-Klein,Toby Maxwell,Family,Northfield,Illinois,United States,United States,507756,High
2216,Government Accountability Project,Colleen Hayes,Foundation,New York,New York,United States,United States,1799120,Medium
1141,Imperial Theatre,Herman Vega,Cultural & Environmental,Poughkeepsie,New York,United States,United States,320112,Standard
689,Dickinson-Raynor Retirement Fund,Frank Garner,Corporation,Kenilworth,New Jersey,United States,United States,150848,High
1079,Judicial Watch,Belinda Cobb,Foundation,New York,New York,United States,United States,4268,Standard
1420,Schroeder and Sons,Toby Maxwell,Family,Boston,Massachusetts,United States,United States,108663,High
1186,Media Research Center,Belinda Cobb,Foundation,Cambridge,Massachusetts,United States,United States,95018,Standard
1250,American Museum of Natural History,Herman Vega,Cultural & Environmental,Philadelphia,Pennsylvania,United States,United States,501480,Standard
503,Tarleton State University,Hope Walsh,College & University,Claremont,California,United States,United States,2471,Standard
1530,Runte LLC,Darryl Mitchell,Family,Hamilton,,Bermuda,Europe ex UK,136,High
1221,Camp Fire,Belinda Cobb,Foundation,Galveston,Texas,United States,United States,157585,Standard
1540,Rohan LLC,Toby Maxwell,Family,Chicago,Illinois,United States,United States,710654,High
1741,Cedars Homes for Children,Colleen Hayes,Foundation,Chicago,Illinois,United States,United States,3931,High
873,"Wisozk, McClure and Johnson",Toby Maxwell,Family,Chicago,Illinois,United States,United States,215092800,High
1085,Seattle Library,Herman Vega,Cultural & Environmental,Seattle,Washington,United States,United States,1123200,Standard
1713,Taylor University,Hope Walsh,College & University,Seattle,Washington,United States,United States,119094,Standard
2392,Metz and Sons Retirement Fund,Kenneth Boone,Insurance Company,Stevens Point,Wisconsin,United States,United States,70254,Standard
1105,"Schneider, Murphy and Simonis",Toby Maxwell,Family,New York,New York,United States,United States,1211933,High
1473,Fadel LLC Retirement Fund,Erik Alvarez,Religious Institution,Santa Monica,California,United States,United States,39312,Medium
1204,Al Tazaj,Elaine McKinney,Government,Muscat,,Oman,Middle East & Africa,22464000,Standard
1329,Upton-Mosciski Retirement Fund,Kenneth Boone,Independent School,Cambridge,Massachusetts,United States,United States,78,Standard
2053,Bergstrom-Treutel Retirement Fund,Estelle Rowe,Corporation,Sj Rijswijk Z.H,,Netherlands,Europe ex UK,7703,Standard
2142,Kertzmann Group Retirement Fund,Estelle Rowe,Corporation,Rijswijk,Zuid-Holland,Netherlands,Europe ex UK,70439,Standard
1732,Child Welfare League of America,Rufus Bailey,Foundation,London,,United Kingdom,United Kingdom,38972,Standard
970,Girl Scouts,Belinda Cobb,Foundation,Minneapolis,Minnesota,United States,United States,36324,Standard
504,Junior Achievement,Belinda Cobb,Foundation,Chevy Chase,Maryland,United States,United States,100859,Standard
2466,"Crona, Lind and Ullrich",Toby Maxwell,Family,Bentonville,Arkansas,United States,United States,13478400,High
1335,KaBoom!,Belinda Cobb,Foundation,San Francisco,California,United States,United States,1160809,Standard
1422,Wrangell Medical Center,Cory Little,Hospital,Easton,Maryland,United States,United States,0,Standard
506,Petersburg Medical Center,Cory Little,Hospital,Washington,District of Columbia,United States,United States,138887,Standard
875,Bins LLC Retirement Fund,Frank Garner,Corporation,Chicago,Illinois,United States,United States,139126,Standard
1594,National 4-H Council,Colleen Hayes,Foundation,New York,New York,United States,United States,0,Medium
668,Temple University,Hope Walsh,College & University,Loudonville,New York,United States,United States,0,Standard
945,"Harvey, Dooley and Robel",Toby Maxwell,Family,San Antonio,Texas,United States,United States,43417,High
1800,Thomas College,Hope Walsh,College & University,Boston,Massachusetts,United States,United States,89856,Standard
2365,Casper and Sons Retirement Fund,Frank Garner,Corporation,New York City,New York,United States,United States,140200,Standard
1457,Thomas Edison State College,Calvin Chang,College & University,,,Singapore,Other Asia Pacific,0,Standard
1330,Thomas Jefferson University,Calvin Chang,College & University,,,Singapore,Other Asia Pacific,33696,Standard
1863,Thomas More College,Calvin Chang,College & University,Singapore,,Singapore,Other Asia Pacific,2295467,Medium
1222,"Zemlak, Quigley and Kassulke Retirement Fund",Erik Alvarez,Religious Institution,Charlotte,North Carolina,United States,United States,2021760,Standard
1409,Catalyst,Belinda Cobb,Foundation,Palo Alto,California,United States,United States,131344,Standard
1388,Mayert Group,Toby Maxwell,Family,Star,Idaho,United States,United States,0,High
512,Equality Now,Belinda Cobb,Foundation,New York,New York,United States,United States,0,Standard
2361,Kulas and Sons,Lisa Carlson,Family,Tortola,,"Virgin Islands, British",Middle East & Africa,12778,High
401,"Donnelly, Grady and Sanford",Toby Maxwell,Family,Chicago,Illinois,United States,United States,65907,High
1197,Family Care International,Rufus Bailey,Foundation,London,,United Kingdom,United Kingdom,0,Standard
492,National Museum of Natural History,Herman Vega,Cultural & Environmental,Washington,District of Columbia,United States,United States,309995,Standard
1148,"Paucek, Keebler and Lesch",Toby Maxwell,Family,New York,New York,United States,United States,69355,High
619,"Murphy, Gorczany and Lehner",Toby Maxwell,Family,Palo Alto,California,United States,United States,195533,High
935,"Fay, Wunsch and Emmerich",Darryl Mitchell,Family,,,Switzerland,Europe ex UK,146016,High
1812,"Kertzmann, Tromp and O'Connell Retirement Fund",Erik Alvarez,Member Organization,Alexandria,Virginia,United States,United States,0,Standard
1394,Global Fund for Women,Rufus Bailey,Foundation,Clifton,,United Kingdom,United Kingdom,38484,Medium
1668,Schmeler Group,Darryl Mitchell,Family,Luxmbourg City,,Luxembourg,Europe ex UK,230182,High
2616,Kulas-Bahringer,Darryl Mitchell,Family,Luxmbourg City,,Luxembourg,Europe ex UK,31095,High
637,Transylvania University,Hope Walsh,College & University,Aliso Viejo,California,United States,United States,115818,Medium
904,Trenton State College,Alexander Simmons,College & University,Oxford,,United Kingdom,United Kingdom,2808000,Standard
2324,International Planned Parenthood Federation,Belinda Cobb,Foundation,Ponte Verde Beach,Florida,United States,United States,1235520,Standard
1592,Al Yaum,Joshua Lam,Corporation,Abu Dhabi,,United Arab Emirates,Middle East & Africa,30101760,Standard
2326,Moen-Roob Retirement Fund,Diane McGuire,Government,Columbia,South Carolina,United States,United States,243101,Standard
2422,Trinity University,Hope Walsh,College & University,Brookings,South Dakota,United States,United States,6029123,Standard
1652,Troy State University,Hope Walsh,College & University,Tampa,Florida,United States,United States,40342,Standard
2165,Sage Memorial Hospital,Cory Little,Hospital,Oceanside,New York,United States,United States,449757,Standard
458,Truman State University,Hope Walsh,College & University,Sewanee,Tennessee,United States,United States,151663,Standard
497,Tufts University,Hope Walsh,College & University,Dallas,Texas,United States,United States,56160,Standard
2149,Tulane University,Hope Walsh,College & University,Manchester,New Hampshire,United States,United States,67040,Standard
1648,League of Women Voters,Belinda Cobb,Foundation,Montgomery,Alabama,United States,United States,125584,Standard
1465,"Erdman, Hirthe and Ernser Retirement Fund",Erik Alvarez,Member Organization,San Antonio,Texas,United States,United States,673462,Standard
1897,Bartell-Wisoky Retirement Fund,Frank Garner,Corporation,Houston,Texas,United States,United States,673920,Standard
1084,"Marks, Parker and Collier Retirement Fund",Erik Alvarez,Member Organization,Van Nuys,California,United States,United States,234584,Standard
1486,Reichel-Bergnaum,Darryl Mitchell,Family,Monrovia,,Liberia,Europe ex UK,0,High
500,Union College,Hope Walsh,College & University,Atlanta,Georgia,United States,United States,98451,Standard
1136,Beahan-Bednar Retirement Fund,Estelle Rowe,Corporation,Utrecht,,Netherlands,Europe ex UK,2814764,Standard
1660,National Network to End Domestic Violence,Belinda Cobb,Foundation,Chicago,Illinois,United States,United States,28499,Standard
545,Halvorson LLC Retirement Fund,Kenneth Boone,Independent School,Middletown,Delaware,United States,United States,0,Standard
1242,Union University,Alexander Simmons,College & University,Oxford,,United Kingdom,United Kingdom,0,Standard
1050,"Crist, Buckridge and Denesik Retirement Fund",Kenneth Boone,Independent School,New York,New York,United States,United States,0,Standard
1430,Ursinus College,Alexander Simmons,College & University,Cambridge,,United Kingdom,United Kingdom,0,Standard
1280,Ursuline College,Alexander Simmons,College & University,Oxford,,United Kingdom,United Kingdom,0,Standard
1429,University of Redlands,Alexander Simmons,College & University,Cambridge,,United Kingdom,United Kingdom,0,Standard
1239,University of Saint Thomas,Hope Walsh,College & University,Queens,New York,United States,United States,0,Medium
1049,Fort Defiance Indian Hospital,Cory Little,Hospital,Memphis,Tennessee,United States,United States,0,Standard
1238,Valley City State University,Hope Walsh,College & University,Canton,New York,United States,United States,0,Standard
368,"Kutch, Roberts and Roberts Retirement Fund",Kenneth Boone,Independent School,Dallas,Texas,United States,United States,0,Standard
1264,Green-Franecki Retirement Fund,Kenneth Boone,Independent School,Concord,New Hampshire,United States,United States,0,Standard
1467,Valdosta State University,Hope Walsh,College & University,Minneapolis,Minnesota,United States,United States,0,Standard
510,Villa Julie College,Hope Walsh,College & University,Menlo,California,United States,United States,0,Standard
930,"Gleason, Kirlin and Russel",Toby Maxwell,Family,Washington,District of Columbia,United States,United States,0,High
156,Fisher-Wintheiser,Toby Maxwell,Family,Washington,District of Columbia,United States,United States,0,High
2317,Women Employed,Belinda Cobb,Foundation,New York,New York,United States,United States,0,Standard
1760,"O'Connell, Pollich and Kulas Retirement Fund",Diane McGuire,Government,Tallahassee,Florida,United States,United States,0,Standard
1814,Kunze Group Retirement Fund,Diane McGuire,Government,Nashville,Tennessee,United States,United States,0,Medium
1830,Anahola Homesteaders Council,Belinda Cobb,Foundation,Grand Rapids,Michigan,United States,United States,0,Standard
2348,Anaiah Community Development Corporation,Belinda Cobb,Foundation,Phoenix,Arizona,United States,United States,0,Standard
2460,"Gerhold, Kozey and Bogisich Retirement Fund",Estelle Rowe,Corporation,Eindhoven,,Netherlands,Europe ex UK,0,Standard
1405,Anamosa Car Care Inc C-O Billy D Duay,Belinda Cobb,Foundation,San Francisco,California,United States,United States,0,Standard
1243,Anatolian Artisans Inc,Colleen Hayes,Foundation,Boston,Massachusetts,United States,United States,0,Medium
1883,Brown LLC,Darryl Mitchell,Family,London,,United Kingdom,United Kingdom,0,High
1670,"McLaughlin, Abernathy and Kemmer",Toby Maxwell,Family,New York,New York,United States,United States,0,High
1074,Doyle-Balistreri Retirement Fund,Kenneth Boone,Independent School,Suffield,Connecticut,United States,United States,0,Standard
778,Hane Inc,Toby Maxwell,Family,Ormond Beach,Florida,United States,United States,0,High
2610,Torphy and Sons,Toby Maxwell,Family,Dorval,Quebec,Canada,Canada,0,High
1716,Anchor Lake and Scenic Byway Tourism Bureau,Belinda Cobb,Foundation,Washington,District of Columbia,United States,United States,0,Standard
2608,"McKenzie, Pfannerstill and McCullough",Toby Maxwell,Family,Dorval,Quebec,Canada,Canada,0,High
886,"Kerluke, Christiansen and Hickle Retirement Fund",Frank Garner,Corporation,Los Angeles,California,United States,United States,0,Standard
1926,Anchor Toastmasters Club,Belinda Cobb,Foundation,Topeka,Kansas,United States,United States,0,Standard
1554,"Gutmann, Kihn and Schaden Retirement Fund",Diane McGuire,Government,Milton Qld,,Australia,Australia-NZ,0,Standard
511,Anchorage Citizens Coalition,Belinda Cobb,Foundation,New York,New York,United States,United States,0,Standard
1604,Copper Queen Community Hospital,Cory Little,Hospital,San Francisco,California,United States,United States,0,Standard
813,Zieme-Christiansen,Toby Maxwell,Family,Reno,Nevada,United States,United States,0,High
67,Benson Hospital,Cory Little,Hospital,Santa Fe,New Mexico,United States,United States,0,Standard
520,Wabash College,Hope Walsh,College & University,Swarthmore,Pennsylvania,United States,United States,0,Standard
1081,Wake Forest University,Hope Walsh,College & University,Sweet Briar,Virginia,United States,United States,0,Standard
1882,Schowalter and Sons,Darryl Mitchell,Family,Zurich,,Switzerland,Europe ex UK,0,High
2147,CAFOD,Rufus Bailey,Foundation,Luxembourg,,Luxembourg,Europe ex UK,0,Medium
2151,Dare-Vandervort,Toby Maxwell,Family,Houston,Texas,United States,United States,0,High
1372,"Rice, Mueller and Robel Retirement Fund",Frank Garner,Corporation,New York,New York,United States,United States,0,High
1605,Tremblay and Sons,Toby Maxwell,Family,Pleasanton,California,United States,United States,0,High
1815,"Langworth, Muller and Jerde",Toby Maxwell,Family,Solon,Ohio,United States,United States,0,High
1921,Anchorage Community Land Trust,Colleen Hayes,Foundation,Solon,Ohio,United States,United States,0,High
1488,"Schamberger, Becker and Homenick",Toby Maxwell,Family,Boston,Massachusetts,United States,United States,0,High
1489,Anchorage Library Foundation,Belinda Cobb,Foundation,Boston,Massachusetts,United States,United States,0,Standard
2427,"Schmidt, Walsh and Will Retirement Fund",Lena Goodwin,Special Purpose Trust,Whanganui,,New Zealand,Australia-NZ,0,Standard
2102,Grant and Sons Retirement Fund,Joshua Lam,Corporation,Wellington,,New Zealand,Australia-NZ,0,Standard
2040,"Torphy, Maggio and Rogahn Retirement Fund",Diane McGuire,Government,Austin,Texas,United States,United States,0,High
1236,Walla Walla College,Hope Walsh,College & University,New York,New York,United States,United States,0,Standard
1006,Warren Wilson College,Hope Walsh,College & University,Philadelphia,Pennsylvania,United States,United States,0,Standard
2110,"Schultz, Rolfson and Fisher Retirement Fund",Diane McGuire,Government,Knoxville,Tennessee,United States,United States,0,Standard
1972,Washburn University,Hope Walsh,College & University,Knoxville,Tennessee,United States,United States,0,Standard
1615,"Hayes, Walker and Wintheiser Retirement Fund",Estelle Rowe,Corporation,Hertfordshire,,United Kingdom,United Kingdom,0,Medium
2458,Raynor-Beer,Darryl Mitchell,Family,Luxembourg,,Luxembourg,Europe ex UK,0,High
1683,Bode Group,Toby Maxwell,Family,New York,New York,United States,United States,0,High
2442,Satterfield-Nikolaus Retirement Fund,Frank Garner,Corporation,New York,New York,United States,United States,0,Medium
599,Wayne State University,Hope Walsh,College & University,College Station,Texas,United States,United States,0,Standard
1334,Anchorage Native Entertainment Association,Belinda Cobb,Foundation,San Antonio,Texas,United States,United States,0,Standard
1112,"Northern Cochise Community Hospital, Inc.",Cory Little,Hospital,Houston,Texas,United States,United States,0,Standard
2193,Anchorage Orthopedic Society Inc,Belinda Cobb,Foundation,Houston,Texas,United States,United States,0,Standard
1057,Weber State University,Hope Walsh,College & University,Fort Worth,Texas,United States,United States,0,Standard
2187,Webster University,Hope Walsh,College & University,Seguin,Texas,United States,United States,0,Standard
1352,Canyon Vista Medical Center,Cory Little,Hospital,Dallas,Texas,United States,United States,0,Standard
2357,Wellesley College,Hope Walsh,College & University,San Marcos,Texas,United States,United States,0,Standard
2243,Medhurst-Ebert Retirement Fund,Diane McGuire,Government,Austin,Texas,United States,United States,0,Standard
623,Wells College,Hope Walsh,College & University,Austin,Texas,United States,United States,0,Standard
1774,Olson-Oberbrunner,Darryl Mitchell,Family,St. Helier,,Jersey,United Kingdom,0,High
1165,Labadie LLC,Darryl Mitchell,Family,Oxon,,United Kingdom,United Kingdom,0,High
1864,Wentworth Institute of Technology,Hope Walsh,College & University,Boston,Massachusetts,United States,United States,0,High
2111,Alawwal Bank,Elaine McKinney,Foundation,Riyadh,,Saudi Arabia,Middle East & Africa,0,Standard
1869,Haag-Ullrich Retirement Fund,Frank Garner,Corporation,Seattle,Washington,United States,United States,0,Standard
2090,"Stamm, Wuckert and Weimann",Toby Maxwell,Family,Boston,Massachusetts,United States,United States,0,High
2650,Anchorage Rotary Community Services,Colleen Hayes,Foundation,Palo Alto,California,United States,United States,0,High
1573,Wesleyan University,Hope Walsh,College & University,Claremont,California,United States,United States,0,Standard
2062,Swift-Ankunding Retirement Fund,Frank Garner,Corporation,Atlanta,Georgia,United States,United States,0,Standard
1400,Alinma Bank,Joshua Lam,Corporation,Riyadh,,Saudi Arabia,Middle East & Africa,0,High
167,West Coast University,Hope Walsh,College & University,New York,New York,United States,United States,0,Standard
1063,Anchorage Society for Human Resource Management,Belinda Cobb,Foundation,Los Altos,California,United States,United States,0,Standard
1797,Marquardt LLC Retirement Fund,Erik Alvarez,Religious Institution,Beaver Falls,Pennsylvania,United States,United States,58424,Standard
1823,Wehner-Dickinson Retirement Fund,Lena Goodwin,Special Purpose Trust,Maccarese,,Italy,Europe ex UK,85087,Standard
2073,"Doyle, Macejkovic and Treutel Retirement Fund",Kenneth Boone,Insurance Company,New York,New York,United States,United States,150263,High
2277,Ancient Free & Accepted Masons of North Carolina,Belinda Cobb,Foundation,Owings Mills,Maryland,United States,United States,1376094,Standard
1456,"Fisher, Watsica and Sawayn Retirement Fund",Erik Alvarez,Member Organization,Nassau,,Bahamas,United Kingdom,78946,Standard
1157,Cesvi,Rufus Bailey,Foundation,London,,United Kingdom,United Kingdom,0,Medium
1331,Ancramdale Neighbors Helping Neighbors Association Inc,Belinda Cobb,Foundation,Milwaukee,Wisconsin,United States,United States,1392397,Standard
2077,Ancsa Regional Association,Belinda Cobb,Foundation,Honolulu,Hawaii,United States,United States,0,Standard
2478,Annandale Area Chamber of Commerce Inc,Belinda Cobb,Foundation,Santa Fe,New Mexico,United States,United States,62899200,Standard
2481,Andante Acquistion Corporation,Belinda Cobb,Foundation,Minneapolis,Minnesota,United States,United States,3481920,Standard
2405,Anderson Area Chamber of Commerce Inc,Rufus Bailey,Foundation,Swindon,,United Kingdom,United Kingdom,224640,Standard
1551,"Labadie, Adams and Hyatt Retirement Fund",Lena Goodwin,Sovereign Wealth Fund,Auckland,,New Zealand,Australia-NZ,224640,Standard
2067,Anderson Auxiliary Police Association Inc,Belinda Cobb,Foundation,Palm Beach Gard,Florida,United States,United States,120606,Standard
1979,Mraz-Morar Retirement Fund,Frank Garner,Corporation,Pittsburgh,Pennsylvania,United States,United States,63078,Medium
2257,Almarai,Elaine McKinney,Government,Kuwait City,,Kuwait,Middle East & Africa,121261,Medium
1552,Royal London Society for Blind People,Rufus Bailey,Foundation,London,,United Kingdom,United Kingdom,7300800,Standard
1189,Anderson Community Development Corporation,Belinda Cobb,Foundation,Los Angeles,California,United States,United States,338835,Standard
1346,Anderson Community Improvementgroup Inc,Belinda Cobb,Foundation,Merriam,Kansas,United States,United States,203415,Standard
2184,West Liberty State College,Greg Evans,College & University,Montreal,Quebec,Canada,Canada,15163200,Standard
1796,Anderson Corporation for Economic Development,Rufus Bailey,Foundation,London,,United Kingdom,United Kingdom,78624000,Standard
1717,Anderson County Bar Association Inc,Belinda Cobb,Foundation,Washington,District of Columbia,United States,United States,1516320,Standard
2027,Westfield State College,Hope Walsh,College & University,Akron,Ohio,United States,United States,3369600,Standard
2026,Westminster College,Hope Walsh,College & University,Akron,Ohio,United States,United States,0,Standard
78,Westminster Theological Seminary,Hope Walsh,College & University,Tuscaloosa,Alabama,United States,United States,24326,Standard
2014,Westmont College,Hope Walsh,College & University,Fairbanks,Alaska,United States,United States,236294,Standard
1918,Wheaton College,Alexander Simmons,College & University,Auckland Cbd,,New Zealand,Australia-NZ,96172,Standard
1508,Wheeling Jesuit College,Hope Walsh,College & University,Austin,Texas,United States,United States,25334,Standard
2366,Whitman College,Greg Evans,College & University,Toronto,Ontario,Canada,Canada,1010768,Standard
1121,John D. Archbold Theatre,Herman Vega,Cultural & Environmental,New York,New York,United States,United States,827224,Standard
1917,Anderson County Community Action Inc,Belinda Cobb,Foundation,Reno,Nevada,United States,United States,67392,Standard
1449,Mosciski and Sons,Lisa Carlson,Family,Monrovia,,Liberia,Middle East & Africa,96172,High
1783,Anderson County Development Corporation,Rufus Bailey,Foundation,Guernsey,,Guernsey,United Kingdom,625127,Medium
484,VonRueden Group,Toby Maxwell,Family,Millbrook,New York,United States,United States,24934,High
2507,Fahey LLC,Lisa Carlson,Family,Dubai,,United Arab Emirates,Middle East & Africa,1460160,High
2314,"Feil, Cartwright and Murazik",Toby Maxwell,Family,Salt Lake City,Utah,United States,United States,0,High
1035,Auer Group,Toby Maxwell,Family,Palm Beach,Florida,United States,United States,2514898,High
1367,"Willms, Hyatt and Mante",Lisa Carlson,Family,Tortola,,"Virgin Islands, British",Middle East & Africa,0,High
1416,"Wyman, Tillman and Roob",Toby Maxwell,Family,Purchase,New York,United States,United States,515579,High
2139,Terry Inc,Lisa Carlson,Family,,,Hong Kong,China,34626,High
1434,Widener University,Alexander Simmons,College & University,Cambridge,,United Kingdom,United Kingdom,728000,Medium
685,Wilberforce University,Alexander Simmons,College & University,Oxford,,United Kingdom,United Kingdom,59280,Standard
950,Willamette University,Hope Walsh,College & University,San Antonio,Texas,United States,United States,839341,Standard
652,Wildlife Conversvation Society,Herman Vega,Cultural & Environmental,San Francisco,California,United States,United States,54097,Standard
485,Anderson Valley Chamber of Commerce,Rufus Bailey,Foundation,London,,United Kingdom,United Kingdom,78784,Standard
1415,Anderson Valley Winegrowers Association Inc,Belinda Cobb,Foundation,Boston,Massachusetts,United States,United States,139132,Standard
1077,Macejkovic-Thiel Retirement Fund,Lena Goodwin,Union,South Yorkshire,,United Kingdom,United Kingdom,1274161,Standard
1655,Flagstaff Medical Center,Cory Little,Hospital,Boston,Massachusetts,United States,United States,612555,Standard
2024,William Howard Taft University,Hope Walsh,College & University,Somerville,Massachusetts,United States,United States,0,High
535,William Jewell College,Hope Walsh,College & University,Boston,Massachusetts,United States,United States,0,Standard
533,William Mitchell College of Law,Hope Walsh,College & University,New Orleans,Louisiana,United States,United States,1487258,Standard
2310,Davis Inc,Darryl Mitchell,Family,West Sussex,,United Kingdom,United Kingdom,65248,High
1003,"Berge, Herzog and Pagac",Toby Maxwell,Family,Chicago,Illinois,United States,United States,50065,High
2183,Bednar LLC Retirement Fund,Diane McGuire,Government,Austin,Texas,United States,United States,0,High
2207,"Ziemann, Bins and Simonis",Toby Maxwell,Family,Beverly Hills,California,United States,United States,102733,High
